NOC,Year,M,P,A,Rank,Country,Gold,Silver,Bronze,Total,Host,Gold_Ratio,Pre_Host,Post_Host,Host_Flag,Cumulative_Total,CMR,RPI,GCR,MCI,ECR,ME,RIR,GR,Degree Centrality,Betweenness Centrality,Closeness Centrality,predicted_NR,delta_GR,T_c,S_c,Coach_Effect,EI,ESP,ECR_Large,ECR_Small,Adjusted Degree Centrality,Adjusted Betweenness Centrality,Adjusted Closeness Centrality
GRE,1988,12,27,56,46,Greece,0,0,1,1,South Korea,0.0,0,0,0,67,0.0040199196016079,0.0013531799729364,0.0,132.0,0.0,-0.0055112670068027,0.5333333333333333,0.7361111111111112,1.2156862745098038,0.000878431372549,0.7183098591549296,-1.8884879232223013,-0.181697108066971,6.25,-58.20436507936508,-13.086309523809522,0.0,0.0357142857142857,0.4444444444444444,0.1814345991561181,1.5129688417636404,0.0010932420017905,0.2258771643569756
HUN,1988,20,27,188,6,Hungary,11,6,6,23,South Korea,0.4782608695652174,0,0,0,364,0.0218395632087358,0.0311231393775372,0.4782608695652174,5.739130434782608,2.5228554288642107,0.2719836883624228,0.0,0.746031746031746,1.96078431372549,0.0481045751633986,0.9807692307692308,29.1781249292259,0.0572562358276643,18.925925925925927,-3.388126563195943,12.231710179189363,0.0,0.0106382978723404,0.7407407407407407,0.569620253164557,7.063725077409362,0.1732967218991096,0.3499571224065095
INA,1988,11,27,29,36,Indonesia,0,1,0,1,South Korea,0.0,0,0,0,1,5.999880002399952e-05,0.0013531799729364,0.0,132.0,0.0,-0.0113053243493195,0.0,0.7674418604651163,1.2156862745098038,0.000878431372549,0.7183098591549296,-1.6859547872987968,0.0,3.888888888888889,-53.33588761174968,-13.278544061302682,0.0,0.0344827586206896,0.4074074074074074,0.1350210970464135,1.428641424205667,0.0010323086420066,0.2132875872092148
IRI,1988,3,27,23,36,Iran,0,1,0,1,South Korea,0.0,0,0,0,30,0.0017999640007199,0.0013531799729364,0.0,132.0,0.0613149852334412,0.0390507431706141,0.0909090909090909,1.0,1.2156862745098038,0.000878431372549,0.7183098591549296,-0.9790330237429165,0.0673076923076924,4.764705882352941,-14.51207729468599,-1.018329070758739,0.0,0.0434782608695652,0.1111111111111111,0.0886075949367088,0.115533226057896,8.348207302247973e-05,0.0172484170001485
ISV,1988,6,27,22,36,Virgin Islands,0,1,0,1,South Korea,0.0,0,0,0,1,5.999880002399952e-05,0.0013531799729364,0.0,132.0,0.2719875732609934,0.0090013774104683,0.0,0.8913043478260869,1.2156862745098038,0.000878431372549,0.7183098591549296,1.070933471460136,0.0,1.0,-29.065656565656564,-8.01969696969697,0.0,0.0454545454545454,0.2222222222222222,0.1139240506329113,-2.380284537477581,-0.0017199475367579,-0.3553621904476632
ITA,1988,23,27,253,10,Italy,6,4,4,14,South Korea,0.4285714285714285,0,0,0,380,0.0227995440091198,0.0189445196211096,0.4285714285714285,9.428571428571429,3.0714440071750926,0.1328864748765074,1.0,0.8074866310160428,1.96078431372549,0.088627450980392,0.9807692307692308,33.700413305396175,0.0140083701464776,23.07407407407408,-7.124558211514734,14.014484388397427,0.0909090909090909,0.0158102766798418,0.8518518518518519,0.5907172995780591,7.599938470116038,0.3435172188492447,0.5900728346499049
JAM,1988,5,27,35,34,Jamaica,0,2,0,2,South Korea,0.0,0,0,0,20,0.0011999760004799,0.0027063599458728,0.0,66.0,-0.0021097303239056,0.0578558956916099,0.2142857142857142,0.6122448979591837,1.2156862745098038,0.000878431372549,0.7183098591549296,1.02417943270155,-0.0677551020408163,5.3125,-11.979894179894174,0.1247817460317475,0.0,0.0285714285714285,0.1851851851851851,0.0928270042194092,0.0154378980700438,1.1155126347386549e-05,0.0023047854942133
JPN,1988,23,27,255,14,Japan,4,3,7,14,South Korea,0.2857142857142857,0,0,0,246,0.0147597048059038,0.0189445196211096,0.2857142857142857,9.428571428571429,3.029592118304577,0.1280650752041754,1.0,0.6771844660194175,2.0,0.196078431372549,1.0,33.2716552693168,-0.0351443011038701,22.09090909090909,-7.124992219109867,13.3261386979034,0.0,0.0352941176470588,0.8518518518518519,0.6962025316455697,7.628302944756963,0.747872837721271,0.7073517276047365
KEN,1988,7,27,74,13,Kenya,5,2,2,9,South Korea,0.5555555555555556,0,0,0,31,0.0018599628007439,0.0121786197564276,0.5555555555555556,14.666666666666666,0.3721537133805934,0.1837944129160345,-0.4347826086956521,0.9318181818181818,1.9215686274509804,0.0766666666666666,0.9622641509433962,7.393817686205482,0.0213704206241519,8.76923076923077,-3.4215882549215872,5.111985061985063,0.0,0.0135135135135135,0.2592592592592592,0.2109704641350211,3.0060627092047416,0.1199357672754136,0.2615847810853641
KOR,1988,27,27,399,4,South Korea,12,10,11,33,South Korea,0.3636363636363636,0,0,1,70,0.0041999160016799,0.0446549391069012,0.3636363636363636,4.0,3.687373569995883,0.1776355528360928,-0.6,0.6388384754990926,2.0,0.0568627450980392,1.0,40.81097118449873,-0.0736615245009074,17.647058823529413,-2.917293233082707,11.477753206545776,0.0,0.0025062656641604,1.0,0.9156118143459916,7.735800536286554,0.2199394270120687,0.3479063733250566
MAR,1988,4,27,27,28,Morocco,1,0,2,3,South Korea,0.3333333333333333,0,0,0,6,0.0003599928001439,0.0040595399188092,0.3333333333333333,44.0,0.0042080336765327,0.1079236812570145,0.5555555555555556,0.8620689655172413,1.7254901960784317,0.0630417295123177,0.8793103448275862,1.959340861268411,-0.1093596059113301,2.272727272727273,-6.259259259259258,-0.2868686868686863,0.0,0.037037037037037,0.1481481481481481,0.1054852320675105,-0.0998175228044322,-0.0036468878742563,-0.012041993358735
MEX,1988,17,27,81,44,Mexico,0,0,2,2,South Korea,0.0,0,0,0,39,0.0023399532009359,0.0027063599458728,0.0,66.0,0.0,0.0004023776863283,1.588235294117647,0.7986111111111112,1.2156862745098038,0.000878431372549,0.7183098591549296,0.3295494704226839,0.0631272401433692,3.4761904761904763,-40.901234567901234,-9.837037037037035,0.0,0.0493827160493827,0.6296296296296297,0.3459915611814346,-0.4763388057045566,-0.0003441932015413,-0.0711145237996528
MGL,1988,5,27,28,46,Mongolia,0,0,1,1,South Korea,0.0,0,0,0,11,0.0006599868002639,0.0013531799729364,0.0,132.0,0.2623983025995388,0.0153854875283446,0.7037037037037037,0.78125,1.2156862745098038,0.000878431372549,0.7183098591549296,0.7050453928731331,-0.0082236842105263,2.25,-24.22354497354496,-5.692063492063488,0.0,0.0357142857142857,0.1851851851851851,0.1181434599156118,-0.6236736709646015,-0.0004506545235357,-0.0931107345987216
NED,1988,17,27,147,22,Netherlands,2,2,5,9,South Korea,0.2222222222222222,0,0,0,151,0.0090598188036239,0.0121786197564276,0.2222222222222222,14.666666666666666,1.5486748715320895,0.0984440421903977,0.6923076923076923,0.5792079207920792,1.8823529411764703,0.0888784313725491,0.9444444444444444,18.39452075973084,0.0386673802515386,12.346153846153848,-8.54371378180902,6.079193557764986,0.0,0.1088435374149659,0.6296296296296297,0.3628691983122363,4.705865549486689,0.2221952850282633,0.5246894844913785
NOR,1988,11,27,69,21,Norway,2,3,0,5,South Korea,0.4,0,0,0,108,0.0064798704025919,0.006765899864682,0.4,26.4,0.3771481212148405,0.0831977875796401,-0.25,0.6329113924050633,1.8823529411764703,0.0888784313725491,0.9444444444444444,6.630318694481393,-0.162543153049482,6.52,-10.275684380032205,1.481294685990338,0.0,0.0579710144927536,0.4074074074074074,0.1772151898734177,1.2878680220605905,0.0608088351082942,0.1435933095584531
NZL,1988,16,27,83,18,New Zealand,3,2,8,13,South Korea,0.2307692307692307,0,0,0,52,0.0031199376012479,0.0175913396481732,0.2307692307692307,10.153846153846152,1.023612531761062,0.2001487585977352,1.25,0.8214285714285714,1.843137254901961,0.0607541478129713,0.9272727272727272,13.40185583649044,0.0745149911816578,6.227272727272728,-5.267874918477326,2.778728433547712,0.0,0.0120481927710843,0.5925925925925926,0.2447257383966244,2.861762529329793,0.0943304375461572,0.3057358226725866
PAK,1988,6,27,30,46,Pakistan,0,0,1,1,South Korea,0.0,0,0,0,9,0.0005399892002159,0.0013531799729364,0.0,132.0,0.3323402867164808,0.0068222222222222,0.84,1.0,1.2156862745098038,0.000878431372549,0.7183098591549296,1.3213421176114677,0.0,1.1,-29.077777777777776,-7.953333333333333,0.0,0.0333333333333333,0.2222222222222222,0.0632911392405063,,,
PER,1988,7,27,21,36,Peru,0,1,0,1,South Korea,0.0,0,0,0,3,0.0001799964000719,0.0013531799729364,0.0,132.0,0.252833060791748,0.0025018896447468,0.0909090909090909,0.4230769230769231,1.2156862745098038,0.000878431372549,0.7183098591549296,0.826038163372407,-0.1451048951048951,1.0,-33.915343915343904,-9.474603174603171,0.0,0.0476190476190476,0.2592592592592592,0.0632911392405063,-1.8553717159661172,-0.0013406556915368,-0.2769958577217237
PHI,1988,11,27,31,46,Philippines,0,0,1,1,South Korea,0.0,0,0,0,7,0.0004199916001679,0.0013531799729364,0.0,132.0,0.0,-0.015846918718927,0.5333333333333333,0.8333333333333334,1.2156862745098038,0.000878431372549,0.7183098591549296,-1.916167125639184,0.0333333333333333,1.5555555555555556,-53.33811230585424,-14.912544802867384,0.0,0.032258064516129,0.4074074074074074,0.1687763713080168,1.6411976741431658,0.0011858976742195,0.2450209591577531
POL,1988,19,27,143,20,Poland,2,5,9,16,South Korea,0.125,0,0,0,196,0.0117597648047039,0.0216508795669824,0.125,8.25,2.019400889750673,0.2015848642422067,1.0,0.75,1.8823529411764703,0.0888784313725491,0.9444444444444444,23.478169980882488,0.0442583732057416,13.590909090909092,-4.98996373996374,8.016647241647242,0.0,0.0209790209790209,0.7037037037037037,0.4430379746835443,5.622161495643839,0.2654597252859834,0.6268536544139928
POR,1988,14,27,65,29,Portugal,1,0,0,1,South Korea,1.0,0,0,0,13,0.0007799844003119,0.0013531799729364,1.0,132.0,0.0,-0.0140740959894805,0.2608695652173913,0.8351648351648352,1.7254901960784317,0.0630417295123177,0.8793103448275862,-1.800024441247024,0.0643315018315018,1.75,-67.9105413105413,-19.14816239316239,0.0,0.0307692307692307,0.5185185185185185,0.2489451476793249,2.574717550691805,0.094068716107589,0.310614116389118
ROU,1988,10,27,68,8,Romania,7,11,6,24,South Korea,0.2916666666666667,0,0,0,201,0.0120597588048239,0.0324763193504736,0.2916666666666667,5.5,0.8388481667713883,0.7256782006920414,3.0,0.4825581395348837,2.0,0.1209803921568627,1.0,12.443614843825925,-0.0148511868899867,15.65,-1.3137254901960782,10.560882352941176,0.0,0.0147058823529411,0.3703703703703703,0.2489451476793249,5.298235286364372,0.3204912913418448,0.3661382108463184
SEN,1988,4,27,23,36,Senegal,0,1,0,1,South Korea,0.0,0,0,0,1,5.999880002399952e-05,0.0013531799729364,0.0,132.0,0.2027969860170584,0.0212644402436462,0.0,0.9714285714285714,1.2156862745098038,0.000878431372549,0.7183098591549296,0.4162870661711541,0.0,1.0,-19.363929146537835,-5.10917874396135,0.0,0.0434782608695652,0.1481481481481481,0.0970464135021097,-0.2907086462760734,-0.0002100604411801,-0.0434010555024719
SUI,1988,17,27,99,33,Switzerland,0,2,2,4,South Korea,0.0,0,0,0,156,0.0093598128037439,0.0054127198917456,0.0,33.0,0.0,0.0374002652790531,0.2692307692307692,0.7549668874172185,1.2156862745098038,0.000878431372549,0.7183098591549296,2.284642334839753,0.036599540478443,7.555555555555555,-20.107744107744107,-0.7434343434343429,0.0,0.0101010101010101,0.6296296296296297,0.350210970464135,-0.2262959299481087,-0.0001635170590592,-0.0337846236824148
SUR,1988,4,27,6,29,Suriname,1,0,0,1,South Korea,1.0,0,0,0,1,5.999880002399952e-05,0.0013531799729364,1.0,132.0,0.1755210121363381,0.0821296296296296,0.0,0.6,1.7254901960784317,0.0630417295123177,0.8793103448275862,0.3082681085062618,0.0,1.0,-19.240740740740733,-5.072222222222219,0.0,0.1666666666666666,0.1481481481481481,0.0421940928270042,-0.2933849795519417,-0.0107189809399819,-0.0353939857056864
SWE,1988,23,27,182,32,Sweden,0,4,7,11,South Korea,0.0,0,0,0,433,0.0259794804103917,0.0148849797023004,0.0,12.0,2.818630124113589,0.1230033611077566,1.0,0.7689243027888446,1.2156862745098038,0.000878431372549,0.7183098591549296,31.0593486790654,0.0405778460959311,18.77777777777778,-9.30993080993081,10.3514652014652,0.0,0.0109890109890109,0.8518518518518519,0.4725738396624472,4.256205394491376,0.0030754516398905,0.6354259115527534
TCH,1988,17,27,163,17,Czechoslovakia,3,3,2,8,South Korea,0.375,0,0,0,139,0.0083398332033359,0.0108254397834912,0.375,16.5,1.2459039497818076,0.0661322510360862,0.3076923076923077,0.5973451327433629,1.843137254901961,0.0607541478129713,0.9272727272727272,15.383709820709328,-0.150288936657268,9.125,-9.710179504658033,3.4744461486025897,0.0,0.0184049079754601,0.6296296296296297,0.4092827004219409,3.4055003313480863,0.1122533169776603,0.363825941092433
THA,1988,4,27,14,46,Thailand,0,0,1,1,South Korea,0.0,0,0,0,3,0.0001799964000719,0.0013531799729364,0.0,132.0,0.1628176234355625,0.0477216037930323,0.3939393939393939,0.8666666666666667,1.2156862745098038,0.000878431372549,0.7183098591549296,-0.0711598215336075,0.1416666666666667,3.5454545454545454,-19.33597883597883,-3.3189754689754665,0.0,0.0714285714285714,0.1481481481481481,0.050632911392405,0.0283779903977337,2.050538660997536e-05,0.0042366635876768
TUR,1988,9,27,41,27,Turkey,1,1,0,2,South Korea,0.5,0,0,0,47,0.0028199436011279,0.0027063599458728,0.5,66.0,0.0,0.0357353427192808,-0.325,0.8431372549019608,1.7254901960784317,0.0630417295123177,0.8793103448275862,1.2063858613967504,-0.1084756483238456,5.444444444444445,-21.617886178861788,-2.6742547425474257,0.0,0.024390243902439,0.3333333333333333,0.1687763713080168,-0.6721135803575818,-0.02455603783247,-0.0810838322128975
URS,1988,27,27,479,1,Soviet Union,55,31,46,132,South Korea,0.4166666666666667,0,0,0,1010,0.0605987880242395,0.1786197564276048,0.4166666666666667,1.0,5.626489849819068,2.442640097744809,0.0,0.642967542503864,2.0,0.0,1.0,66.01845153912615,-0.0282445787082572,112.22222222222224,0.2755741127348643,78.63822778937602,0.0,0.0062630480167014,1.0,0.9324894514767932,12.508262927864672,0.0,0.1217872106378576
USA,1988,27,27,526,3,United States,36,31,27,94,South Korea,0.3829787234042553,1,0,0,1786,0.1071578568428631,0.1271989174560216,0.3829787234042553,1.4042553191489362,5.301824019728011,1.3214707405799186,2.0,0.6027972027972028,2.0,0.0384313725490196,1.0,58.95618266882276,-0.0277944277944277,91.44827586206895,-0.2255480948143355,63.946128675003976,0.0,0.0057034220532319,1.0,0.9704641350210972,11.869798784401366,0.2280863295826145,0.1811369652915828
YUG,1988,18,27,155,16,Yugoslavia,3,4,5,12,South Korea,0.25,0,0,0,83,0.0049799004019919,0.0162381596752368,0.25,11.0,1.0957629485471838,0.0942443288241414,0.7777777777777778,0.7540983606557377,1.843137254901961,0.0607541478129713,0.9272727272727272,13.99443921144414,-0.018628912071535,5.928571428571429,-6.589247311827957,2.173225806451613,0.0,0.0193548387096774,0.6666666666666666,0.3037974683544304,2.574067088341119,0.0848473177728153,0.2749999382557813
ALG,1992,7,29,35,34,Algeria,1,0,1,2,Spain,0.5,0,0,0,4,0.0002399952000959,0.0024570024570024,0.5,56.0,-0.1725268678593242,0.0444821956368754,-0.1904761904761904,0.9444444444444444,1.6825396825396823,0.0422801213123793,0.863013698630137,-0.1404261983016905,-0.0555555555555555,2.5,-13.21871921182266,-2.215615763546798,0.0,0.0285714285714285,0.2413793103448276,0.1050583657587548,0.0513941995128416,0.0012716229797497,0.007114639258404
ARG,1992,17,29,84,54,Argentina,0,0,1,1,Spain,0.0,0,0,0,47,0.0028199436011279,0.0012285012285012,0.0,112.0,0.0,-0.0081215693173821,0.5428571428571428,0.7387387387387387,1.1746031746031744,0.0009939459654829,0.7078651685393258,-1.1013448226815274,-0.0224552911120075,3.85,-65.05706075533662,-16.822118226600985,0.0,0.0119047619047619,0.5862068965517241,0.2645914396887159,1.2511541170094496,0.0011086877421439,0.2123934121967993
AUS,1992,25,29,278,10,Australia,7,9,11,27,Spain,0.2592592592592592,0,0,0,242,0.0145197096058078,0.0331695331695331,0.2592592592592592,4.148148148148148,3.176552770410029,0.2289942201535222,-0.3333333333333333,0.5871794871794872,1.968253968253968,0.0814132104454685,0.984375,35.75798875939165,-0.1030859995461764,20.51851851851852,-2.6167985152108195,13.577923408399716,0.0,0.0071942446043165,0.8620689655172413,0.5953307392996109,7.680138243529623,0.3219837586645044,0.5512239330842801
AUT,1992,17,29,102,41,Austria,0,2,0,2,Spain,0.0,0,0,0,76,0.0045599088018239,0.0024570024570024,0.0,56.0,0.0,0.0058273139182338,0.4137931034482758,0.6929133858267716,1.1746031746031744,0.0009939459654829,0.7078651685393258,1.223254200693829,-0.2133366141732283,3.769230769230769,-32.22177146720757,-7.028069901700732,0.0,0.0196078431372549,0.5862068965517241,0.2645914396887159,-2.344194673439985,-0.0020772659933008,-0.3979457836381956
BAH,1992,4,29,14,54,Bahamas,0,0,1,1,Spain,0.0,0,0,0,3,0.0001799964000719,0.0012285012285012,0.0,112.0,0.1640401839785884,0.0465515286574399,1.25,0.8333333333333334,1.1746031746031744,0.0009939459654829,0.7078651685393258,0.3858868154701379,-0.1666666666666666,1.5555555555555556,-15.238916256157632,-3.482785987958401,0.0,0.0714285714285714,0.1379310344827586,0.0505836575875486,-0.1722623176375683,-0.0001526471578534,-0.0292429053611911
BEL,1992,18,29,68,44,Belgium,0,1,2,3,Spain,0.0,0,0,0,127,0.0076198476030479,0.0036855036855036,0.0,37.333333333333336,0.0,0.0328575796444338,0.0,0.6213592233009708,1.1746031746031744,0.0009939459654829,0.7078651685393258,2.209644178563324,0.0331239291833237,6.0,-22.507606490872213,-2.5522819472616645,0.0,0.0147058823529411,0.6206896551724138,0.2723735408560311,-0.990680145798002,-0.0008778734123154,-0.1681758735403427
BRA,1992,23,29,181,25,Brazil,2,1,0,3,Spain,0.6666666666666666,0,0,0,39,0.0023399532009359,0.0036855036855036,0.6666666666666666,37.333333333333336,0.0,0.0108980300378182,0.0416666666666666,0.7424892703862661,1.809523809523809,0.046078431372549,0.9130434782608696,2.1338006686734023,-0.0343347639484978,7.45,-28.79951736838764,-3.4248552105162897,0.0,0.011049723756906,0.7931034482758621,0.4163424124513619,-2.3705797255593235,-0.0609300058267296,-0.3013395656431891
BUL,1992,19,29,136,18,Bulgaria,3,7,6,16,Spain,0.1875,0,0,0,167,0.0100197996040079,0.0196560196560196,0.1875,7.0,1.809110326116888,0.2131845841784989,1.5714285714285714,0.6186440677966102,1.9365079365079363,0.0895545314900153,0.9692307692307692,21.236010094496955,0.0528077688642258,13.235294117647058,-3.813387423935091,8.120689655172413,0.0,0.0441176470588235,0.6551724137931034,0.4474708171206226,5.620445440885991,0.262824928198808,0.6229813228017805
CAN,1992,24,29,295,11,Canada,7,4,7,18,Spain,0.3888888888888889,0,0,0,195,0.0116997660046799,0.0221130221130221,0.3888888888888889,6.222222222222222,2.5050720918761047,0.1054208679630307,-0.4210526315789473,0.5640449438202247,1.968253968253968,0.0814132104454685,0.984375,28.708235281020546,-0.0761141019054213,12.22222222222222,-4.260822131307227,7.277308916163386,0.0,0.0406779661016949,0.8275862068965517,0.7704280155642024,6.072678531702649,0.2545922738364991,0.4358522774536947
CHN,1992,23,29,243,4,China,16,22,16,54,Spain,0.2962962962962963,0,0,0,114,0.0068398632027359,0.0663390663390663,0.2962962962962963,2.074074074074074,3.83007670176004,1.210469135802469,-0.6363636363636364,0.4796954314720812,2.0,0.0460829493087557,1.0,45.08656443564056,-0.0659720158347104,63.8,-0.6296296296296295,44.47111111111111,0.0,0.0493827160493827,0.7931034482758621,0.5447470817120622,10.611628009448197,0.2483154624104086,0.3712872102628601
COL,1992,11,29,49,54,Colombia,0,0,1,1,Spain,0.0,0,0,0,6,0.0003599928001439,0.0012285012285012,0.0,112.0,0.0,-0.0006426776199571,0.1739130434782608,0.9508196721311476,1.1746031746031744,0.0009939459654829,0.7078651685393258,-0.9304757598551198,0.2139775668679897,3.3,-42.08304011259676,-10.314912033779027,0.0,0.0204081632653061,0.3793103448275862,0.1206225680933852,0.8030563281537275,0.0007116139372208,0.1363252307641286
