NOC,Year,M,P,A,Rank,Country,Gold,Silver,Bronze,Total,Host,Gold_Ratio,Pre_Host,Post_Host,Host_Flag,Cumulative_Total,CMR,RPI,GCR,MCI,ECR,ME,RIR,GR,Degree Centrality,Betweenness Centrality,Closeness Centrality,predicted_NR,Predicted_CA,delta_GR,T_c,S_c,Coach_Effect
LAT,1996,12,31,47,61,Latvia,0,1,0,1,United States,0.0,0,0,0,7,0.0004199916001679,0.001187648456057,0.0,101.0,,0.00011910585727011154,0.525,0.6909090909090909,1.3670886075949369,0.0014999065631977,0.7596153846153846,3.758968145666125,2.2396542720587145,-0.034090909090909,2.375,-38.68840082361016,-9.944020247083047
LTU,1996,14,31,61,71,Lithuania,0,0,1,1,United States,0.0,0,0,0,3,0.0001799964000719,0.001187648456057,0.0,101.0,,-0.0016491296130939465,1.088235294117647,0.7283950617283951,1.3670886075949369,0.0014999065631977,0.7596153846153846,5.25251846618438,2.056235374459169,-0.0493827160493827,3.625,-45.14489687995769,-11.005969063987308
MAR,1996,7,31,34,68,Morocco,0,0,2,2,United States,0.0,0,0,0,11,0.0006599868002639,0.002375296912114,0.0,50.5,-0.0007211761342643327,0.04856076672518239,1.1935483870967742,0.8421052631578947,1.3670886075949369,0.0014999065631977,0.7596153846153846,0.0182767283232603,3.017981627484195,-0.1356725146198829,2.272727272727273,-11.118595825426944,-1.7446696567189919
MAS,1996,8,31,35,58,Malaysia,0,1,1,2,United States,0.0,0,0,0,3,0.0001799964000719,0.002375296912114,0.0,50.5,-0.27175083245378556,0.04400886548167651,0.074074074074074,0.9302325581395348,1.3670886075949369,0.0014999065631977,0.7596153846153846,2.832878385055177,2.5734824227987696,-0.0697674418604652,2.1666666666666665,-12.717050691244237,-2.2984485407066044
MDA,1996,10,31,40,58,Moldova,0,1,1,2,United States,0.0,0,0,0,2,0.0001199976000479,0.002375296912114,0.0,50.5,,0.0339983870967742,0.0,0.9,1.3670886075949369,0.0014999065631977,0.7596153846153846,5.240330200075827,2.980633850162107,,2.25,-15.91774193548387,-3.2003225806451603
MEX,1996,19,31,97,71,Mexico,0,0,1,1,United States,0.0,0,0,0,41,0.0024599508009839,0.001187648456057,0.0,101.0,,-0.006134712017891778,0.4489795918367347,0.7207207207207207,1.3670886075949369,0.0014999065631977,0.7596153846153846,12.05932330336604,2.699781481721664,-0.0078507078507078,3.4761904761904763,-61.28001330229465,-15.950670657355062
MGL,1996,7,31,16,71,Mongolia,0,0,1,1,United States,0.0,0,0,0,14,0.0008399832003359,0.001187648456057,0.0,101.0,0.13071317144165898,0.03012222782258065,0.3653846153846153,0.6666666666666666,1.3670886075949369,0.0014999065631977,0.7596153846153846,-1.5134341443140762,1.8245843845029488,-0.1228070175438597,2.25,-22.51814516129032,-5.180443548387096
MOZ,1996,3,31,3,71,Mozambique,0,0,1,1,United States,0.0,0,0,0,1,5.999880002399952e-05,0.001187648456057,0.0,101.0,0.04666694220047108,0.26322580645161286,0.0,0.6666666666666666,1.3670886075949369,0.0014999065631977,0.7596153846153846,-2.946304108231783,1.8674025642316423,,1.0,-9.344086021505376,-2.103225806451613
NAM,1996,4,31,8,55,Namibia,0,2,0,2,United States,0.0,0,0,0,4,0.0002399952000959,0.002375296912114,0.0,50.5,0.0018581947163305442,0.2389717741935484,0.3414634146341463,0.7,1.3670886075949369,0.0014999065631977,0.7596153846153846,-0.3288199616800561,2.9311185651718885,0.0,2.0,-6.137096774193547,-0.4411290322580641
NED,1996,19,31,238,15,Netherlands,4,5,10,19,United States,0.2105263157894736,0,0,0,185,0.0110997780044399,0.0225653206650831,0.2105263157894736,5.315789473684211,1.7001249344383966,0.14268128941840924,-0.25,0.5586206896551724,1.8481012658227849,0.0341609866926322,0.9294117647058824,19.07958618844114,17.792987483198555,0.033328860861398,12.346153846153847,-2.5653293575494716,7.872708885042851
NGR,1996,9,31,65,32,Nigeria,2,1,3,6,United States,0.3333333333333333,0,0,0,14,0.0008399832003359,0.007125890736342,0.3333333333333333,16.833333333333332,0.09563282255741457,0.09778250302220524,-0.1578947368421052,0.6785714285714286,1.8481012658227849,0.0539179526521298,0.9294117647058824,6.577871264497897,5.464557167481637,0.0952380952380952,2.7777777777777777,-4.504466501240695,0.5931044940722356
NOR,1996,16,31,97,30,Norway,2,2,3,7,United States,0.2857142857142857,0,0,0,122,0.0073198536029279,0.008313539192399,0.2857142857142857,14.428571428571429,0.7784231621066239,0.09025227596090217,0.3636363636363636,0.4655172413793103,1.8481012658227849,0.0539179526521298,0.9294117647058824,14.038403173693522,5.163164512116524,-0.1660617059891107,6.52,-6.858710627583259,2.506386811725022
NZL,1996,15,31,95,26,New Zealand,3,2,1,6,United States,0.5,0,0,0,68,0.0040799184016319,0.007125890736342,0.5,16.833333333333332,0.6407365431593015,0.07629253377308064,-0.0714285714285714,0.6511627906976745,1.8227848101265824,0.0396433059529457,0.9186046511627908,13.267296666385224,10.87641245672652,-0.0745514950166112,6.2272727272727275,-7.598132427843803,2.0796511807377684
PHI,1996,6,31,12,61,Philippines,0,1,0,1,United States,0.0,0,0,0,9,0.0005399892002159,0.001187648456057,0.0,101.0,0.1345332922016564,0.044228643966547174,0.1296296296296296,0.6111111111111112,1.3670886075949369,0.0014999065631977,0.7596153846153846,-2.139314533484552,2.2290294502411223,-0.2573099415204678,1.5555555555555556,-19.271505376344088,-4.692562724014338
POL,1996,20,31,165,11,Poland,7,5,5,17,United States,0.4117647058823529,0,0,0,232,0.0139197216055678,0.0201900237529691,0.4117647058823529,5.941176470588236,1.8926286684786973,0.19151467164311736,-0.4210526315789473,0.7439613526570048,1.9493670886075949,0.0546900357026939,0.9753086419753086,20.71995804934684,21.59110704542234,0.0177256112121378,13.590909090909092,-3.0848254844459784,8.58818871830257
POR,1996,18,31,106,47,Portugal,1,0,1,2,United States,0.5,0,0,0,15,0.0008999820003599,0.002375296912114,0.5,50.5,,0.004920905155089035,0.6206896551724138,0.7022900763358778,1.5949367088607596,0.0221117837578658,0.8315789473684211,13.49566640662469,3.6381401487884055,-0.1328747588289573,1.75,-28.723067559342667,-7.391920267802799
PRK,1996,9,31,24,33,North Korea,2,1,2,5,United States,0.4,0,0,0,26,0.0015599688006239,0.005938242280285,0.4,20.2,0.23898976777200992,0.2543421615347018,1.0625,0.6388888888888888,1.8481012658227849,0.0539179526521298,0.9294117647058824,5.785789122085453,6.566071285710323,0.1592140921409213,5.454545454545454,-5.365860215053764,2.2084237536656883
PUR,1996,16,31,69,71,Puerto Rico,0,0,1,1,United States,0.0,0,0,0,6,0.0003599928001439,0.001187648456057,0.0,101.0,,-0.006546410350224604,0.3148148148148148,0.6923076923076923,1.3670886075949369,0.0014999065631977,0.7596153846153846,8.741902532833473,2.0768715055232527,-0.2185833968012185,1.375,-51.59841047218326,-14.517023141654978
ROU,1996,18,31,165,14,Romania,4,7,9,20,United States,0.2,0,0,0,239,0.0143397132057358,0.0237529691211401,0.2,5.05,1.7241052189875676,0.2458894517017684,0.0,0.5669014084507042,1.8481012658227849,0.0341609866926322,0.9294117647058824,17.96456004398677,19.79407769654851,0.0146138267513578,15.65,-2.2304007820136853,10.285879765395894
RSA,1996,14,31,84,27,South Africa,3,1,1,5,United States,0.6,0,0,0,58,0.0034799304013919,0.005938242280285,0.6,20.2,0.3102802733106202,0.0643216696695656,-0.3414634146341463,0.6666666666666666,1.8227848101265824,0.0396433059529457,0.9186046511627908,12.25547719742241,6.861305725612802,-0.0141843971631205,4.842105263157895,-8.611443932411673,0.8060405044870245
RUS,1996,25,31,389,2,Russia,26,21,16,63,United States,0.4126984126984127,0,0,0,63,0.0037799244015119,0.0748218527315914,0.4126984126984127,1.6031746031746033,3.945985316364597,0.9596188629981423,0.0,0.5778985507246377,1.974683544303797,0.0083306285837931,0.9875,26.872852840748063,43.6437038086908,,70.5,-0.32447740408599524,49.252656778774195
SLO,1996,8,31,37,55,Slovenia,0,2,0,2,United States,0.0,0,0,0,4,0.0002399952000959,0.002375296912114,0.0,50.5,-0.1475176436772763,0.045724098117297725,0.0576923076923076,0.7021276595744681,1.3670886075949369,0.0014999065631977,0.7596153846153846,2.8253360423888862,3.04388020748803,-0.1489361702127659,3.25,-12.72013949433304,-1.541041848299912
SUI,1996,17,31,115,18,Switzerland,4,3,0,7,United States,0.5714285714285714,0,0,0,164,0.0098398032039359,0.008313539192399,0.5714285714285714,14.428571428571429,0.9898477585315884,0.0797265497218665,-0.5135135135135135,0.5930232558139535,1.8481012658227849,0.0341609866926322,0.9294117647058824,16.39826134907775,11.985548869188076,-0.1555147558819528,7.555555555555555,-7.3031857343217785,3.0979331685923555
SVK,1996,14,31,71,43,Slovakia,1,1,1,3,United States,0.3333333333333333,0,0,0,3,0.0001799964000719,0.003562945368171,0.3333333333333333,33.666666666666664,,0.03586001241433146,0.0,0.7244897959183674,1.5949367088607596,0.0221117837578658,0.8315789473684211,10.833374665411858,3.84142016899079,,4.142857142857143,-14.710434650916248,-1.513130395274874
SWE,1996,22,31,177,29,Sweden,2,4,2,8,United States,0.25,0,0,0,453,0.0271794564108717,0.009501187648456,0.25,12.625,2.2513718772829474,0.09348250289933706,0.074074074074074,0.6008583690987125,1.8481012658227849,0.0539179526521298,0.9294117647058824,21.40259106796795,14.003782143691158,-0.1293003610600176,18.77777777777778,-8.204802259887005,10.683003766478343
SYR,1996,5,31,7,49,Syria,1,0,0,1,United States,1.0,0,0,0,2,0.0001199976000479,0.001187648456057,1.0,101.0,0.13616759971185624,0.08434496379196839,0.4848484848484848,0.875,1.5949367088607596,0.0221117837578658,0.8315789473684211,-3.2379270522337165,2.8157024232057486,-0.125,1.0,-15.986175115207367,-4.095852534562209
TGA,1996,3,31,5,61,Tonga,0,1,0,1,United States,0.0,0,0,0,1,5.999880002399952e-05,0.001187648456057,0.0,101.0,0.06333337204496586,0.15713548387096776,0.0,0.8,1.3670886075949369,0.0014999065631977,0.7596153846153846,-4.3116038341697145,2.0561967376456,,1.0,-9.47741935483871,-2.143225806451613
THA,1996,10,31,37,47,Thailand,1,0,1,2,United States,0.5,0,0,0,6,0.0003599928001439,0.002375296912114,0.5,50.5,,0.04166330712102286,-0.1296296296296296,0.6551724137931034,1.5949367088607596,0.0221117837578658,0.8315789473684211,5.472438016926773,3.361300925649802,0.2020474137931034,3.5454545454545454,-15.913687881429816,-2.292288182610763
TPE,1996,14,31,74,61,Chinese Taipei,0,1,0,1,United States,0.0,0,0,0,3,0.0001799964000719,0.001187648456057,0.0,101.0,,-0.0017415911988710533,0.2448979591836734,0.3831775700934579,1.3670886075949369,0.0014999065631977,0.7596153846153846,6.462993331425584,2.160450255864301,-0.3010329562223316,3.2222222222222223,-45.147776809067125,-11.28877748716458
TTO,1996,6,31,12,68,Trinidad and Tobago,0,0,2,2,United States,0.0,0,0,0,9,0.0005399892002159,0.002375296912114,0.0,50.5,0.01882137890297462,0.141763440860215,1.6153846153846154,0.625,1.3670886075949369,0.0014999065631977,0.7596153846153846,-0.6835060298503026,2.87939861209955,-0.375,1.9,-9.413978494623656,-1.494193548387097
TUN,1996,9,31,51,71,Tunisia,0,0,1,1,United States,0.0,0,0,0,6,0.0003599928001439,0.001187648456057,0.0,101.0,0.1250075005658587,0.005286676340365367,1.1515151515151516,0.8653846153846154,1.3670886075949369,0.0014999065631977,0.7596153846153846,-0.7368108304700051,2.013120512657215,-0.1346153846153845,2.0,-29.012650221378877,-7.303795066413663
TUR,1996,9,31,53,19,Turkey,4,1,1,6,United States,0.6666666666666666,0,0,0,59,0.0035399292014159,0.007125890736342,0.6666666666666666,16.833333333333332,0.28628217335728023,0.14112499377959475,-0.1739130434782608,0.7868852459016393,1.8481012658227849,0.0341609866926322,0.9294117647058824,6.815432335443284,6.395091951925961,-0.0649666059502125,5.444444444444445,-4.483566646378575,2.4660411171975385
UGA,1996,4,31,10,71,Uganda,0,0,1,1,United States,0.0,0,0,0,6,0.0003599928001439,0.001187648456057,0.0,101.0,0.12615324299871994,0.07209032258064517,1.21875,0.5833333333333334,1.3670886075949369,0.0014999065631977,0.7596153846153846,-5.941674405458685,2.0013589556285747,-0.4166666666666666,1.5,-12.80322580645161,-2.790967741935483
UKR,1996,21,31,231,9,Ukraine,9,2,12,23,United States,0.391304347826087,0,0,0,23,0.0013799724005519,0.0273159144893111,0.391304347826087,4.391304347826087,2.2514139099290937,0.22443090912718044,0.0,0.6210826210826211,1.9493670886075949,0.0400032456994482,0.9753086419753086,21.3367946923061,19.77730780711405,,18.857142857142858,-2.197768103798959,12.540669568860311
USA,1996,31,31,647,1,United States,44,32,25,101,United States,0.4356435643564356,0,0,1,1995,0.119697606047879,0.1199524940617577,0.4356435643564356,1.0,5.408371161298554,1.1561241248828942,-0.5,0.5697258641239571,2.0,0.0,1.0,34.69644975618024,78.41939367955837,-0.0488027462302663,91.44827586206897,0.1561051004636785,64.06062463358738
UZB,1996,12,31,71,58,Uzbekistan,0,1,1,2,United States,0.0,0,0,0,2,0.0001199976000479,0.002375296912114,0.0,50.5,-1.7829435739230184,0.02439454537310182,0.0,0.7894736842105263,1.3670886075949369,0.0014999065631977,0.7596153846153846,7.38846766429701,2.979499305561542,,6.285714285714286,-19.133121308496136,-1.3399363925488412
ZAM,1996,2,31,8,61,Zambia,0,1,0,1,United States,0.0,0,0,0,2,0.0001199976000479,0.001187648456057,0.0,101.0,0.03878760617911543,0.11002520161290325,0.4186046511627907,0.875,1.3670886075949369,0.0014999065631977,0.7596153846153846,-6.880902821418214,2.109220468218564,-0.125,1.0,-6.326612903225799,-1.1979838709677397
ALG,2000,10,34,47,42,Algeria,1,1,3,5,Australia,0.2,0,0,0,12,0.0007199856002879,0.0054054054054054,0.2,18.6,0.03896076591352946,0.10881886933134499,0.2352941176470588,0.803921568627451,1.625,0.0279594880054388,0.8421052631578947,6.185901644066916,4.856244121721298,-0.0684188569044639,2.5,-5.070087609511889,0.22897371714643344
ARG,2000,21,34,142,57,Argentina,0,2,2,4,Australia,0.0,0,0,0,54,0.0032399352012959,0.0043243243243243,0.0,23.25,,0.02417086362416417,0.0555555555555555,0.6848484848484848,1.3250000000000002,0.0009993337774816,0.7476635514018691,17.2859393005688,5.296292169055279,-0.0029343205813794,3.85,-13.714478044739025,-1.4193434134217076
ARM,2000,10,34,25,71,Armenia,0,0,1,1,Australia,0.0,0,0,0,3,0.0001799964000719,0.001081081081081,0.0,93.0,-0.22740692090632136,0.015977411764705886,0.5777777777777777,0.9230769230769232,1.3250000000000002,0.0009993337774816,0.7476635514018691,0.8965871605640848,2.41647796473499,-0.0242914979757083,3.0,-27.018823529411762,-6.005647058823529
AUS,2000,34,34,617,4,Australia,16,25,17,58,Australia,0.2758620689655172,0,0,1,341,0.0204595908081838,0.0627027027027027,0.2758620689655172,1.603448275862069,3.895973085634238,0.2275830645468066,-0.4285714285714285,0.5329949238578681,2.0,0.0481012658227848,1.0,33.92221714308813,48.76952052353076,-0.0251868943239501,20.51851851851852,-0.5094450343709831,14.210129452651667
AUT,2000,17,34,92,32,Austria,2,1,0,3,Australia,0.6666666666666666,0,0,0,82,0.0049199016019679,0.0032432432432432,0.6666666666666666,31.0,,0.02657036134942561,-0.4385964912280701,0.6052631578947368,1.8,0.0399598985291855,0.9090909090909092,13.305415368873488,3.4102783612858545,-0.1664759725400457,3.769230769230769,-14.967391304347826,-1.851755852842809
AZE,2000,8,34,31,34,Azerbaijan,2,0,1,3,Australia,0.6666666666666666,0,0,0,4,0.0002399952000959,0.0032432432432432,0.6666666666666666,31.0,0.18458984240993678,0.12398114708942891,-0.4426229508196721,0.78125,1.8,0.0399598985291855,0.9090909090909092,4.237505336607042,5.443390521395802,-0.0520833333333333,7.0,-6.962049335863377,2.8113851992409864
BAH,2000,3,34,25,34,Bahamas,2,0,1,3,Australia,0.6666666666666666,0,0,0,7,0.0004199916001679,0.0032432432432432,0.6666666666666666,31.0,-0.002759021313279447,0.12396925490196078,-0.4426229508196721,0.6153846153846154,1.8,0.0399598985291855,0.9090909090909092,-0.9307064197163638,4.5714461904788095,-0.0235042735042734,1.5555555555555556,-2.52705882352941,0.3307712418300659
BAR,2000,6,34,18,71,Barbados,0,0,1,1,Australia,0.0,0,0,0,1,5.999880002399952e-05,0.001081081081081,0.0,93.0,0.12276244548835996,0.032478213507625246,0.0,0.6428571428571429,1.3250000000000002,0.0009993337774816,0.7476635514018691,-2.419447807318684,2.139020076046382,,1.0,-16.1797385620915,-4.1539215686274495
BEL,2000,16,34,68,55,Belgium,0,2,3,5,Australia,0.0,0,0,0,138,0.0082798344033119,0.0054054054054054,0.0,18.6,0.5178822135066126,0.08630406574394454,0.7741935483870968,0.425531914893617,1.3250000000000002,0.0009993337774816,0.7476635514018691,11.54438769711821,8.894896564875124,-0.2287890727607039,6.0,-8.208823529411763,1.7373529411764705
BLR,2000,20,34,139,23,Belarus,3,3,11,17,Australia,0.1764705882352941,0,0,0,32,0.0019199616007679,0.0183783783783783,0.1764705882352941,5.470588235294118,1.6555470811679525,0.22439710525274237,-0.3783783783783784,0.5541125541125541,1.85,0.0434278114107503,0.9302325581395348,18.787863801692883,11.347404915327832,-0.0057330057330057,13.0,-2.507455627193747,8.347763311841875
BRA,2000,24,34,196,53,Brazil,0,6,6,12,Australia,0.0,0,0,0,66,0.0039599208015839,0.0129729729729729,0.0,7.75,1.5244639622992326,0.08451401376877272,1.12,0.5635593220338984,1.3250000000000002,0.0009993337774816,0.7476635514018691,20.15840150843502,6.92164686989441,-0.1615402795597271,7.45,-4.7034813925570225,3.803955582232893
BUL,2000,16,34,91,16,Bulgaria,5,6,2,13,Australia,0.3846153846153846,0,0,0,195,0.0116997660046799,0.014054054054054,0.3846153846153846,7.153846153846154,1.2132625395249395,0.26341121063810125,-0.2727272727272727,0.6866666666666666,1.975,0.0962025316455696,0.9876543209876544,14.42527536406294,14.226052776174232,-0.0205156537753222,13.235294117647058,-2.753070458952812,8.438784744667096
CAN,2000,29,34,294,24,Canada,3,3,8,14,Australia,0.2142857142857142,0,0,0,231,0.0138597228055438,0.0151351351351351,0.2142857142857142,6.642857142857143,2.563040971277283,0.08155206527055263,0.1428571428571428,0.4691943127962085,1.85,0.0434278114107503,0.9302325581395348,26.92292454269262,17.505297560515412,-0.0357076479881052,12.222222222222221,-4.765406162464986,7.125933706816058
CHI,2000,14,34,50,71,Chile,0,0,1,1,Australia,0.0,0,0,0,9,0.0005399892002159,0.001081081081081,0.0,93.0,,-9.241176470588197e-05,0.9722222222222222,0.8620689655172413,1.3250000000000002,0.0009993337774816,0.7476635514018691,4.436668383199511,2.284361538424996,-0.0944527736131934,1.875,-37.86235294117647,-10.04620588235294
CHN,2000,28,34,266,3,China,28,16,14,58,Australia,0.4827586206896552,0,0,0,222,0.0133197336053278,0.0627027027027027,0.4827586206896552,1.603448275862069,3.994415159055406,1.1900101226085997,-0.25,0.3840579710144927,2.0,0.0368670886075949,1.0,28.44257406274713,59.26508670292003,-0.0246178280722653,63.8,-0.2789122908691608,44.57632631273925
CMR,2000,4,34,34,50,Cameroon,1,0,0,1,Australia,1.0,0,0,0,3,0.0001799964000719,0.001081081081081,1.0,93.0,0.097563368735161,0.021946366782006878,0.1627906976744186,0.717948717948718,1.625,0.0279594880054388,0.8421052631578947,-5.088921168848165,3.690520923003066,-0.1749084249084249,1.0,-10.794117647058822,-2.538235294117647
